,user_id,own_recommendations
2262,2263,"[849843, 986912, 995242, 1082185, 866227]"
2263,2264,"[1126899, 1058997, 1082185, 860776, 916122]"
2264,2265,"[862349, 6534178, 1082185, 1082185, 6534178]"
2265,2266,"[862349, 1028816, 1082185, 834484, 903325]"
2266,2267,"[1126899, 849843, 913210, 1005186, 824005]"
2267,2268,"[1065593, 986947, 854852, 1006184, 986912]"
2268,2269,"[951590, 1082185, 826249, 916122, 844179]"
2269,2270,"[1005186, 1082185, 951590, 909894, 986912]"
2270,2271,"[1058997, 995242, 909894, 986912, 1024306]"
2271,2272,"[826249, 1037863, 1082185, 940947, 914190]"
2272,2273,"[923746, 1082185, 904360, 1029743, 878996]"
2273,2274,"[933835, 1028816, 951590, 1101010, 1106523]"
2274,2275,"[883404, 1053690, 916122, 995242, 1092026]"
2275,2276,"[908531, 989101, 849843, 995785, 976998]"
2276,2277,"[999971, 1133018, 1106523, 1075368, 1053690]"
2277,2278,"[1058997, 901062, 904360, 908846, 834484]"
2278,2279,"[1053690, 844165, 868764, 8090537, 1005186]"
2279,2280,"[1070820, 862349, 5569230, 908531, 951590]"
2280,2281,"[1126899, 1058997, 1082185, 5569230, 6034857]"
2281,2282,"[1028816, 1070820, 860776, 903325, 995785]"
2282,2283,"[1106523, 6534178, 1126899, 1070820, 5585510]"
2283,2284,"[1070820, 5569471, 866227, 1126899, 981760]"
2284,2285,"[1058997, 824005, 909714, 6534178, 961554]"
2285,2286,"[1070820, 824005, 879755, 903325, 860776]"
2286,2287,"[1058997, 1029743, 1024306, 1082185, 1127831]"
2287,2288,"[1126899, 986912, 1058997, 866227, 826249]"
2288,2289,"[995242, 834484, 1029743, 1080414, 883404]"
2289,2290,"[1085604, 844165, 1029743, 1092026, 1080414]"
2290,2291,"[986912, 1065593, 826249, 1101173, 1098066]"
2291,2292,"[883404, 995242, 6534178, 908531, 1029743]"
2292,2293,"[1070820, 1127831, 1082185, 866227, 878996]"
2293,2294,"[1106523, 1075368, 6534178, 5569230, 860776]"
2294,2295,"[1133018, 1106523, 995785, 908531, 983584]"
2295,2296,"[1070015, 1029743, 883404, 981760, 933835]"
2296,2297,"[1082185, 1106523, 1023720, 849843, 854852]"
2297,2298,"[923746, 871756, 910032, 995242, 916122]"
2298,2299,"[904360, 878996, 1081177, 986947, 1082185]"
2299,2300,"[1029743, 995242, 1058997, 903325, 1065593]"
2300,2301,"[1029743, 883404, 1110572, 8090521, 910032]"
2301,2302,"[995242, 995785, 834484, 1029743, 904360]"
2302,2303,"[1029743, 908531, 5569230, 1082185, 1133018]"
2303,2304,"[1124729, 1085604, 1029743, 1080414, 987480]"
2304,2305,"[1082185, 1029743, 995242, 908531, 1024306]"
2305,2306,"[995242, 1039156, 883404, 1082185, 6534178]"
2306,2307,"[849843, 995242, 933835, 1082185, 883404]"
2307,2308,"[1029743, 834484, 854852, 862349, 923746]"
2308,2309,"[1106523, 951590, 909894, 1081177, 1003188]"
2309,2310,"[995242, 1070015, 909894, 844165, 1101173]"
2310,2311,"[1029743, 9526410, 849843, 6534178, 883404]"
2311,2312,"[1070820, 862349, 1005186, 903325, 916122]"
2312,2313,"[6534178, 1039156, 1026118, 999971, 995242]"
2313,2314,"[1126899, 1058997, 995785, 840361, 854852]"
2314,2315,"[916122, 981760, 1082185, 6534178, 1029743]"
2315,2316,"[1070820, 995785, 844179, 913785, 951590]"
2316,2317,"[933835, 1029743, 1082185, 1127831, 860776]"
2317,2318,"[1106523, 1133018, 6533765, 6534178, 999971]"
2318,2319,"[1029743, 1080414, 844165, 1022003, 5569230]"
2319,2320,"[995242, 1005186, 1082185, 986912, 866227]"
2320,2321,"[986912, 844165, 1029743, 1053690, 5569230]"
2321,2322,"[1126899, 6534166, 1082185, 1127831, 909714]"
2322,2323,"[6534178, 1005186, 1095275, 1053690, 909714]"
2323,2324,"[995242, 1029743, 1082185, 909714, 961554]"
2324,2326,"[909894, 995242, 981760, 938700, 883404]"
2325,2327,"[1085604, 908531, 883404, 6534178, 847270]"
2326,2328,"[1106523, 1127831, 951590, 866211, 981760]"
2327,2329,"[951590, 995242, 1029743, 908531, 1082185]"
2328,2330,"[6534178, 1070820, 1082185, 1126899, 1106523]"
2329,2331,"[6534178, 859075, 995242, 862349, 840361]"
2330,2332,"[1058997, 951590, 6534178, 860975, 1082185]"
2331,2333,"[862349, 860975, 908531, 983584, 5585510]"
2332,2334,"[1029743, 1075368, 951590, 1005186, 1065593]"
2333,2335,"[995242, 860975, 1110572, 1053690, 1029743]"
2334,2336,"[1029743, 1055863, 833025, 904360, 1106523]"
2335,2337,"[1133018, 1106523, 1065593, 1120741, 844165]"
2336,2338,"[1058997, 1106523, 981760, 901062, 1039156]"
2337,2339,"[986912, 879755, 1085604, 1101010, 962229]"
2338,2340,"[6534178, 1106523, 1095275, 1033142, 1133018]"
2339,2341,"[844165, 1106523, 1065593, 1133018, 5569471]"
2340,2342,"[6534178, 995242, 901062, 1029743, 840361]"
2341,2343,"[6534178, 995242, 849843, 1133018, 916122]"
2342,2344,"[1133018, 8090537, 5569230, 9526410, 1056509]"
2343,2345,"[1029743, 995242, 5569230, 962229, 999971]"
2344,2346,"[1029743, 904360, 923746, 981760, 1055646]"
2345,2347,"[995242, 1029743, 8090521, 908531, 6534178]"
2346,2348,"[953476, 999971, 1124729, 938700, 1022872]"
2347,2349,"[1070820, 1082185, 6534178, 862349, 962229]"
2348,2350,"[951590, 995242, 1029743, 910032, 883404]"
2349,2351,"[995242, 6534178, 909714, 904360, 845208]"
2350,2352,"[1133018, 909714, 1082185, 1006184, 1003600]"
2351,2353,"[5569230, 866211, 1056509, 1133018, 1082185]"
2352,2354,"[1126899, 860776, 981760, 6034857, 834484]"
2353,2355,"[860776, 847270, 962568, 12810393, 1029743]"
2354,2356,"[883404, 995242, 1029743, 845208, 961554]"
2355,2357,"[1029743, 6534178, 6533765, 873627, 995242]"
2356,2358,"[1058997, 951590, 981760, 844179, 916122]"
2357,2359,"[879755, 1106523, 883404, 6534178, 6533765]"
2358,2360,"[6534178, 1029743, 909714, 995242, 824005]"
2359,2361,"[1126899, 981760, 929668, 916122, 1085604]"
2360,2362,"[1058997, 908531, 873627, 826249, 901062]"
2361,2363,"[1070820, 834484, 1033142, 904360, 1007195]"
2362,2364,"[1082185, 6534178, 1029743, 995242, 1106523]"
2363,2365,"[1024306, 1126899, 953476, 1082185, 854852]"
2364,2366,"[995242, 6534178, 826249, 908531, 929668]"
2365,2367,"[1106523, 849843, 883404, 1029743, 918733]"
2366,2368,"[1077555, 1056509, 847982, 868764, 1024306]"
2367,2369,"[6534178, 1029743, 951590, 1053690, 916381]"
2368,2370,"[862349, 1070015, 6533889, 1070820, 981760]"
2369,2371,"[1026118, 908846, 866227, 1028816, 1106523]"
2370,2372,"[995242, 1082185, 951590, 961554, 995965]"
2371,2373,"[1404121, 1133018, 883404, 859075, 1029743]"
2372,2374,"[1070820, 862349, 908531, 1082185, 1037863]"
2373,2375,"[849843, 1133018, 923746, 904360, 899624]"
2374,2376,"[1005186, 6534178, 862349, 826249, 1029743]"
2375,2377,"[989101, 995242, 1096036, 6534178, 849843]"
2376,2378,"[883404, 995242, 1029743, 1082185, 854852]"
2377,2379,"[1058997, 1005186, 916122, 1126899, 995785]"
2378,2380,"[995242, 6534178, 1029743, 909894, 1082185]"
2379,2381,"[1133018, 1065593, 849843, 1005186, 976998]"
2380,2382,"[1085604, 1124729, 995242, 1029743, 1070015]"
2381,2383,"[1038217, 1098066, 1068719, 1029743, 951590]"
2382,2384,"[1029743, 1005186, 1127831, 1082185, 916122]"
2383,2385,"[879755, 6534178, 866227, 1005186, 6533765]"
2384,2386,"[883404, 1070015, 6534178, 1070820, 1081177]"
2385,2387,"[1126899, 940947, 962229, 1058997, 844179]"
2386,2388,"[1085604, 1106523, 933835, 1029743, 951590]"
2387,2389,"[1029743, 904360, 1080414, 995242, 995785]"
2388,2390,"[1005186, 1092026, 1085604, 908846, 1070820]"
2389,2391,"[1133018, 5569471, 883404, 1106523, 6534178]"
2390,2392,"[1133018, 995785, 965766, 840361, 1068719]"
2391,2393,"[1028816, 1003600, 903325, 995965, 961554]"
2392,2394,"[6534178, 826249, 840361, 866211, 995785]"
2393,2395,"[5569230, 923746, 995242, 994928, 908531]"
2394,2396,"[1092026, 914190, 883404, 1127831, 962568]"
2395,2397,"[1082185, 1133018, 1053690, 904360, 1039156]"
2396,2398,"[910032, 951590, 1003600, 981760, 987562]"
2397,2399,"[849843, 1106523, 1039156, 1085604, 826249]"
2398,2400,"[6534166, 6533765, 1133018, 1005186, 1106523]"
2399,2401,"[1106523, 845208, 5585510, 1133018, 1026118]"
2400,2402,"[1106523, 1133018, 1096036, 8090537, 883404]"
2401,2403,"[951590, 5585510, 995242, 844179, 913785]"
2402,2404,"[1126899, 1110572, 961554, 927191, 5668996]"
2403,2405,"[6534178, 6533765, 995242, 824005, 5568378]"
2404,2406,"[1126899, 1082185, 1053690, 1058997, 1127831]"
2405,2407,"[6533889, 1039156, 995242, 826249, 908531]"
2406,2408,"[1029743, 962229, 834484, 1056509, 923746]"
2407,2409,"[1082185, 6534178, 1029743, 995242, 1106523]"
2408,2410,"[1053690, 5569230, 893501, 1106523, 1070820]"
2409,2411,"[1005186, 854852, 1028816, 1124729, 903325]"
2410,2412,"[844165, 1106523, 1133018, 951590, 1053690]"
2411,2413,"[862349, 933835, 968215, 1110572, 854852]"
2412,2414,"[1120741, 1056509, 1133018, 854852, 953476]"
2413,2415,"[844165, 995242, 879755, 1068719, 986912]"
2414,2416,"[1058997, 1126899, 994928, 840361, 1029743]"
2415,2417,"[1126899, 878996, 1127831, 951590, 903325]"
2416,2418,"[951590, 1029743, 1005186, 1022003, 866227]"
2417,2419,"[1070820, 1126899, 862349, 1106523, 1092026]"
2418,2420,"[951590, 1070015, 1022003, 1106523, 6533765]"
2419,2421,"[1126899, 1058997, 5569471, 903325, 1070820]"
2420,2422,"[1070820, 962229, 6533889, 1127831, 866211]"
2421,2423,"[8090521, 1106523, 1082185, 916122, 1022003]"
2422,2424,"[860776, 6034857, 962229, 1038217, 1022003]"
2423,2425,"[6534178, 1029743, 1028816, 1070820, 854852]"
2424,2426,"[844165, 995242, 1029743, 6534178, 844179]"
2425,2427,"[1058997, 6534178, 1082185, 986912, 866227]"
2426,2428,"[6534178, 933835, 953476, 914190, 987480]"
2427,2429,"[860776, 995242, 995785, 899624, 1029743]"
2428,2430,"[981760, 908531, 1110572, 951590, 5569230]"
2429,2431,"[849843, 999971, 981760, 857849, 923746]"
2430,2432,"[1085604, 995242, 986912, 1101010, 1029743]"
2431,2433,"[1106523, 860776, 1028816, 1082185, 1037863]"
2432,2434,"[923746, 1096036, 1005186, 1133018, 1106523]"
2433,2435,"[908531, 995242, 909894, 1029743, 1127831]"
2434,2436,"[908531, 1058997, 1022003, 986912, 929668]"
2435,2437,"[1070820, 901062, 866211, 840361, 933835]"
2436,2438,"[1058997, 5703832, 908846, 1039156, 868764]"
2437,2439,"[1058997, 908531, 1126899, 983584, 1037863]"
2438,2440,"[1070015, 1133018, 1106523, 6533765, 883404]"
2439,2441,"[908531, 995242, 1024306, 1029743, 1082185]"
2440,2442,"[1126899, 1058997, 849843, 826249, 5569230]"
2441,2443,"[1082185, 6534178, 5569471, 981760, 1039156]"
2442,2444,"[1082185, 6534178, 1029743, 995242, 1106523]"
2443,2445,"[879755, 908531, 995242, 1110572, 1029743]"
2444,2446,"[6533889, 962229, 1126899, 1058997, 834484]"
2445,2447,"[1058997, 868764, 1127831, 1082185, 901062]"
2446,2448,"[1106523, 1133018, 951590, 981760, 847982]"
2447,2449,"[1058997, 1106523, 1126899, 1082185, 5569471]"
2448,2450,"[1070820, 862349, 6534178, 1082185, 860776]"
2449,2451,"[1058997, 1126899, 1082185, 834484, 1022254]"
2450,2452,"[844165, 1106523, 1005186, 879755, 1070015]"
2451,2453,"[1070820, 1095275, 1005186, 1082185, 1053690]"
2452,2454,"[1110572, 1126899, 1005186, 1071939, 868764]"
2453,2455,"[1029743, 5569471, 883404, 981760, 844179]"
2454,2456,"[1058997, 1126899, 995242, 995785, 1007195]"
2455,2457,"[1133018, 1082185, 904360, 1106523, 854852]"
2456,2458,"[1058997, 901062, 1127831, 968215, 1003600]"
2457,2459,"[6534178, 1029743, 995242, 1085604, 6533765]"
2458,2460,"[5569230, 5569471, 5568378, 1101173, 862349]"
2459,2461,"[1058997, 1022254, 1127831, 1003600, 901062]"
2460,2462,"[901062, 961554, 6034857, 995242, 903325]"
2461,2463,"[849843, 6534178, 6533765, 1133018, 860776]"
2462,2464,"[1070820, 862349, 847270, 1404121, 1003600]"
2463,2465,"[986912, 6534178, 981760, 994928, 847982]"
2464,2466,"[1029743, 951590, 923746, 1101173, 862139]"
2465,2467,"[1126899, 1058997, 908531, 1065593, 1127831]"
2466,2468,"[1106523, 1082185, 1133018, 849843, 1080414]"
2467,2469,"[847982, 916122, 979707, 868764, 1033142]"
2468,2470,"[1039156, 981760, 979707, 1026118, 866211]"
2469,2471,"[1058997, 923746, 1126899, 844165, 976998]"
2470,2472,"[981760, 986912, 1005186, 970030, 1081177]"
2471,2473,"[1058997, 908531, 953476, 1082185, 1082185]"
2472,2474,"[904360, 820165, 961554, 1029743, 995242]"
2473,2475,"[1070820, 5569471, 862349, 1039156, 1082185]"
2474,2476,"[1101010, 6534178, 5569374, 1070820, 1082185]"
2475,2477,"[1058997, 6534178, 1126899, 844165, 826249]"
2476,2478,"[1005186, 1133018, 849843, 979707, 1082185]"
2477,2479,"[1106523, 951590, 981760, 1127831, 1101010]"
2478,2480,"[1126899, 1095275, 840361, 878996, 976199]"
2479,2481,"[1029743, 6534178, 995242, 844165, 1056509]"
2480,2482,"[1106523, 989101, 8090521, 1029743, 1092026]"
2481,2483,"[849843, 995242, 1082185, 862349, 1070820]"
2482,2484,"[849843, 1029743, 883404, 6534178, 995242]"
2483,2485,"[995242, 5569471, 893501, 883404, 879755]"
2484,2486,"[1133018, 1029743, 883404, 1022003, 5569230]"
2485,2487,"[834484, 1026118, 5569230, 860776, 914190]"
2486,2488,"[862349, 1058997, 916122, 933835, 5569374]"
2487,2489,"[1029743, 1082185, 961554, 6534178, 840361]"
2488,2490,"[849843, 904360, 834484, 1106523, 986912]"
2489,2491,"[995242, 9527290, 866227, 879755, 951590]"
2490,2492,"[1106523, 883404, 933835, 6533765, 1065593]"
2491,2493,"[6534178, 1106523, 883404, 859075, 929668]"
2492,2494,"[862349, 849843, 1070820, 1082185, 840361]"
2493,2495,"[1126899, 1006184, 820165, 994928, 1007195]"
2494,2496,"[5569230, 1056509, 916122, 981760, 883404]"
2495,2497,"[860776, 995785, 8090537, 834484, 1070820]"
2496,2498,"[1070820, 1126899, 1053690, 961554, 1005186]"
2497,2499,"[1070820, 6533889, 826249, 5568378, 1085604]"
2498,2500,"[1058997, 1082185, 6534178, 1126899, 1077555]"
